step	epoch	loss	huber_norm	physical_mae_mmh	threshold_mae_mmh	elapsed_sec	val_event_rmse	val_all_rmse
1643	1	0.25022936	0.1268248	0.53885436	1.3903828	1751.579		
1644	1	0.24820013	0.12233721	0.56748509	1.3822883	1751.628		
1645	1	0.21660852	0.14114904	0.35228509	0.80461949	1751.677		
1646	1	0.25751743	0.15419272	0.47094521	1.1246035	1751.726		
1647	1	0.26800099	0.1220782	0.6337052	1.6510456	1751.774		
1648	1	0.20244208	0.12142891	0.36308497	0.89409351	1751.823		
1649	1	0.19636872	0.11978865	0.37553799	0.78052539	1751.872		
1650	1	0.20597015	0.11526605	0.40587482	1.0023324	1751.921		
1651	1	0.1877387	0.1005679	0.40431142	0.934793	1751.970		
1652	1	0.19683304	0.12624088	0.32775238	0.75633854	1752.021		
1653	1	0.19798478	0.12821074	0.34958279	0.69631517	1752.070		
1654	1	0.24487522	0.13944677	0.49389535	1.1207783	1752.120		
1655	1	0.16789505	0.076704651	0.43859631	0.94661522	1752.170		
1656	1	0.18826485	0.10889854	0.37530369	0.83671874	1752.218		
1657	1	0.18774579	0.12221412	0.3130531	0.68452716	1752.267		
1658	1	0.20648699	0.12649266	0.37725449	0.84537733	1752.316		
1659	1	0.18870234	0.099054955	0.42148885	0.94997001	1752.366		
1660	1	0.23140383	0.10951507	0.50409544	1.4295844	1752.417		
1661	1	0.18499534	0.10958758	0.3349236	0.83830804	1752.468		
1662	1	0.22247288	0.12088843	0.46017966	1.1113294	1752.517		
1663	1	0.23959368	0.12851635	0.48969087	1.2421649	1752.568		
1664	1	0.19070676	0.11447592	0.3506659	0.8232848	1752.616		
1665	1	0.230428	0.13032481	0.46589515	1.0702733	1752.668		
1666	1	0.22555313	0.11797063	0.47905254	1.1935449	1752.717		
1667	1	0.18317637	0.10296302	0.36865753	0.86695188	1752.766		
1668	1	0.16219184	0.086653315	0.34684047	0.81708956	1752.815		
1669	1	0.21155439	0.11956459	0.41583896	1.0081182	1752.864		
1670	1	0.24723864	0.13504207	0.48081368	1.2823038	1752.912		
1671	1	0.22114977	0.121939	0.43669543	1.1108243	1752.963		
1672	1	0.18962239	0.11081862	0.36460873	0.84685773	1753.011		
1673	1	0.23321983	0.11940688	0.48579377	1.3046715	1753.062		
1674	1	0.27582425	0.11431842	0.66467071	1.9007752	1753.111		
1675	1	0.21451931	0.10930049	0.45176575	1.2008445	1753.160		
1676	1	0.24661136	0.11596536	0.57079571	1.4713285	1753.209		
1677	1	0.23990145	0.11418017	0.54984319	1.4147394	1753.259		
1678	1	0.21300307	0.12686861	0.39633292	0.93002355	1753.307		
1679	1	0.21412215	0.10983455	0.4321835	1.2213849	1753.357		
1680	1	0.23544842	0.11991857	0.51335144	1.2838939	1753.407		
1681	1	0.19107628	0.10970722	0.37091646	0.88554823	1753.456		
1682	1	0.2558381	0.11659115	0.60441768	1.5761034	1753.505		
1683	1	0.22693095	0.1361656	0.44604629	0.92321432	1753.553		
1684	1	0.18775958	0.12237273	0.33278978	0.64215726	1753.602		
1685	1	0.24834841	0.11297219	0.56109017	1.5853442	1753.651		
1686	1	0.19557801	0.096666753	0.42964715	1.1189308	1753.700		
1687	1	0.2639904	0.14527194	0.51293278	1.3485036	1753.749		
1688	1	0.20187593	0.11599968	0.40282556	0.91187352	1753.798		
1689	1	0.19342276	0.10060947	0.42314264	1.0099808	1753.846		
1690	1	0.22400397	0.12523863	0.4698568	1.0355933	1753.895		
1691	1	0.19250527	0.11980572	0.35460481	0.7447812	1753.945		
1692	1	0.23790562	0.12207538	0.50646704	1.3036708	1753.994		
1693	1	0.22129907	0.11424974	0.47026035	1.2004659	1754.044		
1694	1	0.24518085	0.11892617	0.51359785	1.497898	1754.093		
1695	1	0.25676078	0.13682961	0.54136151	1.3158997	1754.142		
1696	1	0.18195546	0.09039627	0.41629362	0.99859655	1754.193		
1697	1	0.23556966	0.14191359	0.43074197	1.0116374	1754.242		
1698	1	0.19493979	0.11151545	0.39633498	0.87581682	1754.290		
1699	1	0.2861627	0.13337363	0.65940583	1.7369698	1754.341		
1700	1	0.22539508	0.10778141	0.50854987	1.3351736	1754.390		
1701	1	0.17901438	0.11313312	0.31301969	0.69158572	1754.440		
1702	1	0.28924394	0.12142026	0.69559908	1.9652756	1754.491		
1703	1	0.23725355	0.114255	0.54447091	1.3710289	1754.540		
1704	1	0.19443163	0.11391502	0.38755631	0.83521974	1754.591		
1705	1	0.19952108	0.11137478	0.41377187	0.93538225	1754.640		
1706	1	0.21297319	0.11037189	0.4615984	1.1288294	1754.690		
1707	1	0.24175511	0.10789758	0.58112431	1.5149021	1754.739		
1708	1	0.2073811	0.11697831	0.43210897	0.94383776	1754.791		
1709	1	0.230241	0.10675566	0.53561652	1.3984737	1754.840		
1710	1	0.21037957	0.12806055	0.3986077	0.84916484	1754.889		
1711	1	0.21842155	0.11630723	0.4635641	1.1151583	1754.939		
1712	1	0.2095269	0.1197872	0.39300418	1.0087855	1754.988		
1713	1	0.22257774	0.1099536	0.48415074	1.2841811	1755.039		
1714	1	0.26670563	0.12667817	0.58915496	1.6222391	1755.091		
1715	1	0.19225323	0.10719815	0.39126945	0.91856265	1755.141		
1716	1	0.2260028	0.12061821	0.47671017	1.1542714	1755.192		
1717	1	0.17453399	0.1120162	0.3035464	0.64326328	1755.241		
1718	1	0.18441233	0.10512092	0.37643343	0.83296102	1755.291		
1719	1	0.22940715	0.12343951	0.49205112	1.1352502	1755.339		
1720	1	0.23372078	0.11924861	0.51225275	1.2649378	1755.388		
1721	1	0.21480444	0.12173238	0.42438254	1.0126765	1755.439		
1722	1	0.22076292	0.13780048	0.38800323	0.88324225	1755.487		
1723	1	0.23213819	0.11943823	0.48183388	1.2903312	1755.538		
1724	1	0.20937109	0.10178576	0.47306061	1.2055851	1755.588		
1725	1	0.21588543	0.12118392	0.41049179	1.0730466	1755.638		
1726	1	0.25081062	0.11819607	0.57489777	1.5024955	1755.687		
1727	1	0.20718136	0.10871057	0.45221829	1.0649791	1755.736		
1728	1	0.23958777	0.094348475	0.62839746	1.6479909	1755.784		
1729	1	0.23177338	0.13093072	0.47249305	1.071867	1755.835		
1730	1	0.26113051	0.10847117	0.64931554	1.7545555	1755.885		
1731	1	0.19982137	0.11866796	0.38916892	0.8447305	1755.934		
1732	1	0.24075919	0.1197364	0.53834677	1.3437622	1755.983		
1733	1	0.31711394	0.1416797	0.70338577	2.1019132	1756.032		
1734	1	0.2251891	0.13679421	0.41135359	0.94519085	1756.081		
1735	1	0.20185745	0.12550429	0.36903745	0.78898829	1756.130		
1736	1	0.16629402	0.10316857	0.31137496	0.63975894	1756.179		
1737	1	0.18117256	0.10146984	0.36276823	0.86851805	1756.228		
1738	1	0.22997311	0.1134948	0.50343764	1.3226908	1756.276		
1739	1	0.21837094	0.10780355	0.46094286	1.2894623	1756.325		
1740	1	0.22467989	0.099971198	0.52058232	1.4530094	1756.374		
1741	1	0.22908227	0.11771661	0.50551921	1.2162747	1756.423		
1742	1	0.20904893	0.11113732	0.42529854	1.107635	1756.473		
1743	1	0.26665938	0.1488072	0.54536605	1.2663116	1756.522		
1744	1	0.19082561	0.10426657	0.39558703	0.94000667	1756.573		
1745	1	0.21697712	0.10461246	0.47882599	1.2896411	1756.623		
1746	1	0.20557508	0.11373907	0.43774077	0.96123838	1756.672		
1747	1	0.24200884	0.12243657	0.50946945	1.3725061	1756.722		
1748	1	0.21578768	0.10229053	0.51169461	1.2465537	1756.772		
1749	1	0.28362715	0.14364848	0.60427439	1.5910244	1756.821		
1750	1	0.2321274	0.11987445	0.47427186	1.2965152	1756.871	0.53054214	0.22044207
1751	1	0.23892823	0.095297351	0.60590464	1.6608083	1984.088		
